Date,nifty_open,nifty_high,nifty_low,nifty_close,nifty_volume,india_vix_close,nifty_return_5d,nifty_return_20d,vix_level_label,market_regime
2018-10-04,10754.7001953125,10754.7001953125,10547.25,10599.25,425100,18.920000076293945,-0.04112158829715218,-0.0848791171507427,MID,BEAR
2018-10-05,10514.099609375,10540.650390625,10261.900390625,10316.4501953125,606400,19.729999542236328,-0.060222874970943474,-0.10449811461375036,MID,BEAR
2018-10-08,10310.150390625,10398.349609375,10198.400390625,10348.0498046875,456200,20.149999618530273,-0.05328237906200439,-0.09836240215506675,HIGH,BEAR
2018-10-09,10390.2998046875,10397.599609375,10279.349609375,10301.0498046875,430500,19.760000228881836,-0.06424697842066784,-0.10712154427039733,MID,BEAR
2018-10-10,10331.849609375,10482.349609375,10318.25,10460.099609375,0,17.90999984741211,-0.0366680073331338,-0.09741912987672452,MID,BEAR
2018-10-11,10169.7998046875,10335.9501953125,10138.599609375,10234.650390625,483500,20.549999237060547,-0.034398623428544495,-0.10521408799094722,HIGH,BEAR
2018-10-12,10331.5498046875,10492.4501953125,10322.150390625,10472.5,343500,18.6299991607666,0.015126308151849122,-0.07220376522702099,MID,BEAR
2018-10-15,10524.2001953125,10526.2998046875,10410.150390625,10512.5,259500,18.889999389648438,0.015891902186053075,-0.07540966597490739,MID,BEAR
2018-10-16,10550.150390625,10604.900390625,10525.2998046875,10584.75,265200,17.3700008392334,0.027540901237406157,-0.08080191221436683,MID,BEAR
2018-10-17,10688.7001953125,10710.150390625,10436.4501953125,10453.0498046875,284800,17.979999542236328,-0.0006739710854360981,-0.08127267652325809,MID,BEAR
2018-10-19,10339.7001953125,10380.099609375,10249.599609375,10303.5498046875,357500,19.790000915527344,0.006731975341884855,-0.08647568044383203,MID,BEAR
2018-10-22,10405.849609375,10408.5498046875,10224.0,10245.25,297300,21.360000610351562,-0.021699689663404187,-0.08804244515851656,HIGH,BEAR
2018-10-23,10152.599609375,10222.099609375,10102.349609375,10146.7998046875,302600,19.040000915527344,-0.03478717672413789,-0.08940957539761063,MID,BEAR
2018-10-24,10278.150390625,10290.650390625,10126.7001953125,10224.75,351400,18.8799991607666,-0.0340111953518033,-0.06771435018090721,MID,BEAR
2018-10-25,10135.0498046875,10166.599609375,10079.2998046875,10124.900390625,0,18.959999084472656,-0.03139269593026783,-0.08516413338699336,MID,BEAR
2018-10-26,10122.349609375,10128.849609375,10004.5498046875,10030.0,364300,19.229999542236328,-0.026549083555946096,-0.09261971654791012,MID,BEAR
2018-10-29,10078.099609375,10275.2998046875,10020.349609375,10250.849609375,364400,19.829999923706055,0.0005465566360021157,-0.06619876094774746,MID,BEAR
2018-10-30,10239.400390625,10285.099609375,10175.349609375,10198.400390625,289800,20.5,0.005085404948431238,-0.0669734358243943,HIGH,BEAR
2018-10-31,10209.5498046875,10396.0,10105.099609375,10386.599609375,375000,19.799999237060547,0.01582919967480878,-0.05647558717902745,MID,BEAR
2018-11-01,10441.7001953125,10441.900390625,10341.900390625,10380.4501953125,348500,19.190000534057617,0.025239735190295987,-0.04400338955978178,MID,BEAR
2018-11-02,10462.2998046875,10606.9501953125,10457.7001953125,10553.0,421200,18.229999542236328,0.052143569292123715,-0.004363516286529756,MID,NEUTRAL
2018-11-05,10558.75,10558.7998046875,10477.0,10524.0,301900,19.479999542236328,0.026646609894187545,0.020118335353550565,MID,NEUTRAL
2018-11-06,10552.0,10600.25,10491.4501953125,10530.0,0,18.510000228881836,0.03251486475073362,0.01758304209456729,MID,NEUTRAL
2018-11-07,10614.4501953125,10616.4501953125,10582.2998046875,10598.400390625,31200,17.719999313354492,0.020391734467055667,0.028866046818081692,MID,NEUTRAL
2018-11-09,10614.7001953125,10619.5498046875,10544.849609375,10585.2001953125,296600,17.770000457763672,0.019724578043104346,0.011959789161603895,MID,NEUTRAL
2018-11-12,10607.7998046875,10645.5,10464.0498046875,10482.2001953125,259700,19.3700008392334,-0.006708974195726358,0.024187421674340515,MID,NEUTRAL
2018-11-13,10451.900390625,10596.25,10440.5498046875,10582.5,254600,18.700000762939453,0.005558722919042136,0.010503700167104224,MID,NEUTRAL
2018-11-14,10634.900390625,10651.599609375,10532.7001953125,10576.2998046875,384500,18.829999923706055,0.00439694251543199,0.006068946938168951,MID,NEUTRAL
2018-11-15,10580.599609375,10646.5,10557.5,10616.7001953125,0,18.450000762939453,0.0017266572325091989,0.003018512039727028,MID,NEUTRAL
2018-11-16,10644.0,10695.150390625,10631.150390625,10682.2001953125,342800,18.350000381469727,0.009163737880267586,0.021921869206271483,MID,NEUTRAL
2018-11-19,10731.25,10774.7001953125,10688.7998046875,10763.400390625,272100,19.260000228881836,0.026826447699238587,0.04463030651128563,MID,BULL
2018-11-20,10740.099609375,10740.849609375,10640.849609375,10656.2001953125,295200,19.329999923706055,0.006964346356012285,0.040111290140552924,MID,BULL
2018-11-21,10670.9501953125,10671.2998046875,10562.349609375,10600.0498046875,300900,19.559999465942383,0.002245586872402505,0.044669256191554485,MID,BULL
2018-11-22,10612.650390625,10646.25,10512.0,10526.75,239500,19.15999984741211,-0.00847251911212632,0.02953617447859358,MID,NEUTRAL
2018-11-26,10568.2998046875,10637.7998046875,10489.75,10628.599609375,0,20.399999618530273,-0.005017747744609835,0.049748560412149034,HIGH,BULL
2018-11-27,10621.4501953125,10695.150390625,10596.349609375,10685.599609375,0,18.31999969482422,-0.00722827158950301,0.06536386932951155,MID,BULL
2018-11-28,10708.75,10757.7998046875,10699.849609375,10728.849609375,424500,17.959999084472656,0.006817572186233578,0.04663028121716284,MID,BULL
2018-11-29,10808.7001953125,10883.0498046875,10782.349609375,10858.7001953125,691300,18.700000762939453,0.024400865598822152,0.06474542863550337,MID,BULL
2018-11-30,10892.099609375,10922.4501953125,10835.099609375,10876.75,453900,19.15999984741211,0.03324862849407473,0.047190650362856745,MID,BULL
2018-12-03,10930.7001953125,10941.2001953125,10845.349609375,10883.75,409700,18.219999313354492,0.02400602148941089,0.0484853542204533,MID,BULL
2018-12-04,10877.099609375,10890.9501953125,10833.349609375,10869.5,322100,18.110000610351562,0.017210114298467083,0.02999147161944471,MID,NEUTRAL
2018-12-05,10820.4501953125,10821.0498046875,10747.9501953125,10782.900390625,312300,18.389999389648438,0.005037891593034249,0.024600949318225096,MID,NEUTRAL
2018-12-06,10718.150390625,10722.650390625,10588.25,10601.150390625,318500,19.309999465942383,-0.023718290408153986,0.006756922186609726,MID,NEUTRAL
2018-12-07,10644.7998046875,10704.5498046875,10599.349609375,10693.7001953125,325800,18.59000015258789,-0.01682945775967082,0.00899190454927501,MID,NEUTRAL
2018-12-10,10508.7001953125,10558.849609375,10474.9501953125,10488.4501953125,381300,20.440000534057617,-0.0363201841908809,-0.009140119999132779,HIGH,NEUTRAL
2018-12-11,10350.0498046875,10567.150390625,10333.849609375,10549.150390625,425500,17.950000762939453,-0.02947234089654538,0.0063870365061753365,MID,NEUTRAL
2018-12-12,10591.0,10752.2001953125,10560.7998046875,10737.599609375,360500,15.8100004196167,-0.004201168480549633,0.01465623523505788,MID,NEUTRAL
2018-12-13,10810.75,10838.599609375,10749.5,10791.5498046875,376200,15.550000190734863,0.01796025969321957,0.0203521083909326,MID,NEUTRAL
2018-12-14,10784.5,10815.75,10752.099609375,10805.4501953125,340100,15.15999984741211,0.010450077892494525,0.017778593774677498,MID,NEUTRAL
2018-12-17,10853.2001953125,10900.349609375,10844.849609375,10888.349609375,296900,14.539999961853027,0.03812759813086819,0.019298403914294937,LOW,NEUTRAL
2018-12-18,10850.900390625,10915.400390625,10819.099609375,10908.7001953125,286100,14.579999923706055,0.034083294992839575,0.013499433210164336,LOW,NEUTRAL
2018-12-19,10930.5498046875,10985.150390625,10928.0,10967.2998046875,312100,14.65999984741211,0.0213921363869769,0.02919423468713056,LOW,NEUTRAL
2018-12-20,10885.2001953125,10962.5498046875,10880.0498046875,10951.7001953125,318900,14.329999923706055,0.014840351341883773,0.03317440928150117,LOW,BULL
2018-12-21,10944.25,10963.650390625,10738.650390625,10754.0,377500,15.989999771118164,-0.004761504091224222,0.02158785950079567,MID,NEUTRAL
2018-12-24,10780.900390625,10782.2998046875,10649.25,10663.5,223400,15.75,-0.02065047665087849,0.003283630196607934,MID,NEUTRAL
2018-12-26,10635.4501953125,10747.5,10534.5498046875,10729.849609375,263700,15.920000076293945,-0.016395224246272044,0.0041410872218323735,MID,NEUTRAL
2018-12-27,10817.900390625,10834.2001953125,10764.4501953125,10779.7998046875,456100,16.06999969482422,-0.017096277419156647,0.004748896402460456,MID,NEUTRAL
2018-12-28,10820.9501953125,10893.599609375,10817.150390625,10859.900390625,245500,15.270000457763672,-0.00838224230487905,0.00011052845100345543,MID,NEUTRAL
2018-12-31,10913.2001953125,10923.5498046875,10853.2001953125,10862.5498046875,180900,16.0,0.010093900380091059,-0.001305554996896996,MID,NEUTRAL
2019-01-02,10868.849609375,10895.349609375,10735.0498046875,10792.5,309700,16.389999389648438,0.01209734139822749,-0.008384058803261762,MID,NEUTRAL
2019-01-03,10796.7998046875,10814.0498046875,10661.25,10672.25,286200,16.790000915527344,-0.0053681655821786745,-0.01814710888265325,MID,NEUTRAL
2019-01-04,10699.7001953125,10741.0498046875,10628.650390625,10727.349609375,296600,16.15999984741211,-0.00486560012827808,-0.005151747603854173,MID,NEUTRAL
2019-01-07,10804.849609375,10835.9501953125,10750.150390625,10771.7998046875,269400,16.299999237060547,-0.008112467220560693,0.016097254333210076,MID,NEUTRAL
2019-01-08,10786.25,10818.4501953125,10733.25,10802.150390625,277700,15.699999809265137,-0.005560334833763947,0.010141503252544704,MID,NEUTRAL
2019-01-09,10862.400390625,10870.400390625,10749.400390625,10855.150390625,333000,15.270000457763672,0.005804993340282616,0.034962285989248,MID,BULL
2019-01-10,10859.349609375,10859.349609375,10801.7998046875,10821.599609375,254400,15.350000381469727,0.013994200789430478,0.025826650361542303,MID,NEUTRAL
2019-01-11,10834.75,10850.150390625,10739.400390625,10794.9501953125,260800,15.350000381469727,0.006301704372384975,0.00534109931678084,MID,NEUTRAL
2019-01-14,10807.0,10808.0,10692.349609375,10737.599609375,298800,16.15999984741211,-0.0031749750211303995,-0.004999300034649878,MID,NEUTRAL
2019-01-15,10777.5498046875,10896.9501953125,10777.5498046875,10886.7998046875,310700,15.579999923706055,0.007836348412253669,0.007528571961794794,MID,NEUTRAL
2019-01-16,10899.650390625,10928.150390625,10876.900390625,10890.2998046875,276500,16.079999923706055,0.003238040266384301,0.00017910843998070192,MID,NEUTRAL
2019-01-17,10920.849609375,10930.650390625,10844.650390625,10905.2001953125,271700,16.239999771118164,0.007725344584461835,-0.00032084482452854335,MID,NEUTRAL
2019-01-18,10914.849609375,10928.2001953125,10852.2001953125,10906.9501953125,323800,16.6200008392334,0.010375221559487446,-0.005502686208067931,MID,NEUTRAL
2019-01-21,10919.349609375,10987.4501953125,10885.75,10961.849609375,288800,18.149999618530273,0.020884555967630503,0.0009267432345203552,MID,NEUTRAL
2019-01-22,10949.7998046875,10949.7998046875,10864.150390625,10922.75,300800,17.989999771118164,0.003302182088167127,0.015691835596057357,MID,NEUTRAL
2019-01-23,10931.0498046875,10944.7998046875,10811.9501953125,10831.5,298900,18.09000015258789,-0.005399282457053234,0.015754677169784737,MID,NEUTRAL
2019-01-24,10844.0498046875,10866.599609375,10798.650390625,10849.7998046875,361100,17.43000030517578,-0.005080180980887805,0.011179112446058515,MID,NEUTRAL
2019-01-25,10859.75,10931.7001953125,10756.4501953125,10780.5498046875,463400,17.690000534057617,-0.01158897660313174,6.957457592804417e-05,MID,NEUTRAL
2019-01-28,10792.4501953125,10804.4501953125,10630.9501953125,10661.5498046875,419700,18.899999618530273,-0.027394994037381437,-0.01826449403796826,MID,NEUTRAL
2019-01-29,10653.7001953125,10690.349609375,10583.650390625,10652.2001953125,356900,18.43000030517578,-0.024769385428349056,-0.01936466236354817,MID,NEUTRAL
2019-01-30,10702.25,10710.2001953125,10612.849609375,10651.7998046875,410100,17.850000381469727,-0.016590517962655205,-0.013036849229789205,MID,NEUTRAL
2019-01-31,10690.5498046875,10838.0498046875,10678.5498046875,10830.9501953125,604800,17.1200008392334,-0.0017373232423013585,0.014870359606690142,MID,NEUTRAL
2019-02-01,10851.349609375,10983.4501953125,10813.4501953125,10893.650390625,482300,15.720000267028809,0.010491170486344181,0.015502504095202152,MID,NEUTRAL
2019-02-04,10876.75,10927.900390625,10814.150390625,10912.25,318300,15.720000267028809,0.023514423316043143,0.013038693427200654,MID,NEUTRAL
2019-02-05,10908.650390625,10956.7001953125,10886.7001953125,10934.349609375,268100,15.779999732971191,0.02648743066119419,0.012238231645500308,MID,NEUTRAL
2019-02-06,10965.099609375,11072.599609375,10962.7001953125,11062.4501953125,298500,15.630000114440918,0.0385522069654638,0.01909690766389871,MID,NEUTRAL
2019-02-07,11070.4501953125,11118.099609375,11043.599609375,11069.400390625,263500,15.4399995803833,0.02201563030136522,0.022898720170290154,MID,NEUTRAL
2019-02-08,11023.5,11041.2001953125,10925.4501953125,10943.599609375,352800,15.569999694824219,0.004585168144645602,0.01377027326416469,MID,NEUTRAL
2019-02-11,10930.900390625,10930.900390625,10857.099609375,10888.7998046875,286000,15.84000015258789,-0.0021489789284977467,0.014081377664751704,MID,NEUTRAL
2019-02-12,10879.7001953125,10910.900390625,10823.7998046875,10831.400390625,292300,15.75,-0.009415211917289779,-0.0050886775780194515,MID,NEUTRAL
2019-02-14,10786.099609375,10792.7001953125,10718.75,10746.0498046875,627000,15.770000457763672,-0.028601294020656365,-0.013245732678352051,MID,NEUTRAL
2019-02-15,10780.25,10785.75,10620.400390625,10724.400390625,521900,16.459999084472656,-0.031166999821615526,-0.016579228390985024,MID,NEUTRAL
2019-02-18,10738.650390625,10759.900390625,10628.400390625,10640.9501953125,345400,18.0,-0.02765538075819507,-0.02438811906506355,MID,NEUTRAL
2019-02-19,10636.7001953125,10722.849609375,10585.650390625,10604.349609375,291500,18.469999313354492,-0.026123190839641208,-0.032613109351021574,MID,BEAR
2019-02-20,10655.4501953125,10752.7001953125,10646.400390625,10735.4501953125,289200,17.059999465942383,-0.008858521691760934,-0.017147678440639913,MID,NEUTRAL
2019-02-21,10744.099609375,10808.849609375,10721.5,10789.849609375,279600,16.049999237060547,0.004075898165704972,-0.0038453021857545178,MID,NEUTRAL
2019-02-22,10782.7001953125,10801.5498046875,10758.400390625,10791.650390625,396800,15.449999809265137,0.00627074685301654,-0.005359491890106316,MID,NEUTRAL
2019-02-25,10813.25,10887.099609375,10788.0498046875,10880.099609375,385900,15.359999656677246,0.022474441630959685,0.009234204793916456,MID,NEUTRAL
2019-02-26,10775.2998046875,10888.75,10729.2998046875,10835.2998046875,415000,17.110000610351562,0.021778817543729678,0.016296880208129583,MID,NEUTRAL
2019-02-27,10881.2001953125,10939.7001953125,10751.2001953125,10806.650390625,381100,18.899999618530273,0.0066322505360407735,0.014499370316046534,MID,NEUTRAL
2019-02-28,10865.7001953125,10865.7001953125,10784.849609375,10792.5,644200,18.280000686645508,0.0002456374019057517,0.013209053670965698,MID,NEUTRAL
2019-03-01,10842.650390625,10877.900390625,10823.099609375,10863.5,308500,16.270000457763672,0.006657888902462661,0.0030052584584487896,MID,NEUTRAL
2019-03-05,10864.849609375,10994.900390625,10817.0,10987.4501953125,373200,15.65999984741211,0.009866691463467747,0.008610502570215006,MID,NEUTRAL
2019-03-06,11024.849609375,11062.2998046875,10998.849609375,11053.0,372600,15.609999656677246,0.020091755580064374,0.012898348186670905,MID,NEUTRAL
2019-03-07,11077.9501953125,11089.0498046875,11027.099609375,11058.2001953125,321200,15.289999961853027,0.023277314949109895,0.011326744649842846,MID,NEUTRAL
2019-03-08,11038.849609375,11049.0,11008.9501953125,11035.400390625,326600,14.9399995803833,0.022506406358582254,-0.0024451910932862253,LOW,NEUTRAL
2019-03-11,11068.75,11180.900390625,11059.849609375,11168.0498046875,352200,14.899999618530273,0.02803422512887188,0.00891190223329974,LOW,NEUTRAL
2019-03-12,11231.349609375,11320.400390625,11227.0,11301.2001953125,391300,15.100000381469727,0.028555305773659168,0.03267668762581155,MID,BULL
2019-03-13,11326.2001953125,11352.2998046875,11276.599609375,11341.7001953125,383000,15.279999732971191,0.026119623207500275,0.041593233299232146,MID,BULL
2019-03-14,11382.5,11383.4501953125,11313.75,11343.25,294500,15.149999618530273,0.025777233153034373,0.04725608794020997,MID,BULL
2019-03-15,11376.849609375,11487.0,11370.7998046875,11426.849609375,463700,15.869999885559082,0.03547213557222184,0.0633534942663796,MID,BULL
2019-03-18,11473.849609375,11530.150390625,11412.5,11462.2001953125,320300,16.899999618530273,0.02633856364980902,0.06879636882379603,MID,BULL
2019-03-19,11500.2998046875,11543.849609375,11451.25,11532.400390625,326100,16.489999771118164,0.020458021388595204,0.08377543160621093,MID,BULL
2019-03-20,11553.349609375,11556.099609375,11503.099609375,11521.0498046875,366300,16.030000686645508,0.01581329133079401,0.08644567833769567,MID,BULL
2019-03-22,11549.2001953125,11572.7998046875,11434.5498046875,11456.900390625,386200,16.270000457763672,0.010019208835651217,0.06720260279606283,MID,BULL
2019-03-25,11395.650390625,11395.650390625,11311.599609375,11354.25,294500,16.670000076293945,-0.006353423021813187,0.05230845758356151,MID,BULL
2019-03-26,11375.2001953125,11496.75,11352.4501953125,11483.25,282600,16.489999771118164,0.0018364541125452938,0.06408654694520233,MID,BULL
2019-03-27,11531.4501953125,11546.2001953125,11413.0,11445.0498046875,350400,17.049999237060547,-0.007574362923482014,0.05192509403367063,MID,BULL
2019-03-28,11463.650390625,11588.5,11452.4501953125,11570.0,527700,16.649999618530273,0.004248761713761873,0.06780617136174283,MID,BULL
2019-04-01,11665.2001953125,11738.099609375,11644.75,11669.150390625,379600,18.010000228881836,0.018525953160392294,0.07981196474610086,MID,BULL
2019-04-02,11711.5498046875,11729.349609375,11655.849609375,11713.2001953125,386100,18.079999923706055,0.03161373012858615,0.08530926062659261,MID,BULL
2019-04-03,11735.2998046875,11761.0,11629.150390625,11643.9501953125,365800,18.780000686645508,0.01399431304835308,0.07184150552883506,MID,BULL
2019-04-04,11660.2001953125,11662.5498046875,11559.2001953125,11598.0,349000,18.649999618530273,0.013363873283439798,0.05556792466262772,MID,BULL
2019-04-05,11638.400390625,11689.650390625,11609.5,11665.9501953125,266700,18.389999389648438,0.0082930160166379,0.055455550105175,MID,BULL
2019-04-08,11704.349609375,11710.2998046875,11549.099609375,11604.5,260900,20.149999618530273,-0.005540282579350464,0.04940223499652974,HIGH,BULL
2019-04-09,11612.0498046875,11683.900390625,11569.7001953125,11671.9501953125,300500,20.280000686645508,-0.0035216678031770865,0.057682529147585315,HIGH,BULL
2019-04-10,11646.849609375,11680.0498046875,11571.75,11584.2998046875,359900,21.1299991607666,-0.005122865490185036,0.03727150283886527,HIGH,BULL
2019-04-11,11592.5498046875,11606.7001953125,11550.5498046875,11596.7001953125,279800,20.959999084472656,-0.00011207145089675574,0.026147665282716392,HIGH,NEUTRAL
2019-04-12,11612.849609375,11657.349609375,11578.7998046875,11643.4501953125,246000,21.0,-0.0019286898729466984,0.026605358526820666,HIGH,NEUTRAL
2019-04-15,11667.0,11704.599609375,11648.25,11690.349609375,290000,21.389999389648438,0.0073979584967038825,0.03059966141758319,HIGH,BULL
2019-04-16,11736.2001953125,11810.9501953125,11731.5498046875,11787.150390625,354300,21.690000534057617,0.00986983266590391,0.03153106880433576,HIGH,BULL
2019-04-18,11856.150390625,11856.150390625,11738.5,11752.7998046875,339700,22.739999771118164,0.014545548962037191,0.025352864583000567,HIGH,NEUTRAL
2019-04-22,11727.0498046875,11727.0498046875,11583.9501953125,11594.4501953125,260400,24.049999237060547,-0.0001940207095212365,0.005380476100876885,HIGH,NEUTRAL
2019-04-23,11612.9501953125,11645.9501953125,11564.7998046875,11575.9501953125,272500,24.649999618530273,-0.0057972507175900745,0.0047652246588381075,HIGH,NEUTRAL
2019-04-24,11601.5,11740.849609375,11578.849609375,11726.150390625,335200,23.709999084472656,0.003062421779181923,0.023501120793572028,HIGH,NEUTRAL
2019-04-25,11735.7001953125,11796.75,11624.2998046875,11641.7998046875,604400,23.229999542236328,-0.012331274406501613,0.025325301511548437,HIGH,NEUTRAL
2019-04-26,11683.75,11762.900390625,11661.75,11754.650390625,333500,21.719999313354492,0.0001574591559674321,0.02363445806936193,HIGH,NEUTRAL
2019-04-30,11748.75,11756.25,11655.900390625,11748.150390625,532600,21.829999923706055,0.013256359096237125,0.026483116378694938,HIGH,NEUTRAL
2019-05-02,11725.5498046875,11789.2998046875,11699.5498046875,11724.75,380300,22.979999542236328,0.012854219496189145,0.013375108038029326,HIGH,NEUTRAL
2019-05-03,11722.599609375,11770.900390625,11699.349609375,11712.25,305500,24.030000686645508,-0.001185418075152156,0.0036934659278731186,HIGH,NEUTRAL
2019-05-06,11605.7998046875,11632.5498046875,11571.349609375,11598.25,299000,26.43000030517578,-0.003740813741700433,-0.009813730952750399,HIGH,NEUTRAL
2019-05-07,11651.5,11657.0498046875,11484.4501953125,11497.900390625,337500,26.479999542236328,-0.021842419082474196,-0.01254297744645927,HIGH,NEUTRAL
2019-05-08,11478.7001953125,11479.099609375,11346.9501953125,11359.4501953125,372800,26.3700008392334,-0.03308607588328816,-0.020568184573848902,HIGH,NEUTRAL
2019-05-09,11322.400390625,11357.599609375,11255.0498046875,11301.7998046875,373000,25.489999771118164,-0.03607328048039404,-0.03121480758346795,HIGH,BEAR
2019-05-10,11314.150390625,11345.7998046875,11251.0498046875,11278.900390625,387300,26.34000015258789,-0.03699968916092122,-0.028058047255375085,HIGH,NEUTRAL
2019-05-13,11258.7001953125,11300.2001953125,11125.599609375,11148.2001953125,357600,27.3799991607666,-0.038803250894531516,-0.04487253554340387,HIGH,BEAR
2019-05-14,11151.650390625,11294.75,11108.2998046875,11222.0498046875,398100,27.1299991607666,-0.023991387693914956,-0.031270772175062134,HIGH,BEAR
2019-05-15,11271.7001953125,11286.7998046875,11136.9501953125,11157.0,414200,28.65999984741211,-0.017822182573241196,-0.03791597505385469,HIGH,BEAR
2019-05-16,11180.349609375,11281.5498046875,11143.349609375,11257.099609375,350700,28.3700008392334,-0.003955139542815123,-0.033181795726926366,HIGH,BEAR
2019-05-17,11261.900390625,11426.150390625,11259.849609375,11407.150390625,412100,28.079999923706055,0.011370789310862328,-0.024225042724375867,HIGH,NEUTRAL
2019-05-20,11651.900390625,11845.2001953125,11591.7001953125,11828.25,452100,23.68000030517578,0.061000860477320895,0.003486814710338182,HIGH,NEUTRAL
2019-05-21,11863.650390625,11883.5498046875,11682.7998046875,11709.099609375,381000,25.649999618530273,0.043401144457945406,-0.003718279562208715,HIGH,NEUTRAL
2019-05-22,11727.9501953125,11784.7998046875,11682.400390625,11737.900390625,355900,27.6299991607666,0.05206600256565386,0.012372315452309657,HIGH,NEUTRAL
2019-05-23,11901.2998046875,12041.150390625,11614.5,11657.0498046875,569000,19.40999984741211,0.03552870714401579,0.007005870620265808,MID,NEUTRAL
2019-05-24,11748.0,11859.0,11658.099609375,11844.099609375,374600,16.469999313354492,0.03830485299020059,0.010058647963810952,MID,NEUTRAL
2019-05-27,11855.5,11957.150390625,11812.400390625,11924.75,348400,16.190000534057617,0.008158434256969604,0.02430467797587199,MID,NEUTRAL
2019-05-28,11958.349609375,11958.5498046875,11864.900390625,11928.75,598300,15.920000076293945,0.018758947993672725,0.014811126115146234,MID,NEUTRAL
2019-05-29,11905.7998046875,11931.900390625,11836.7998046875,11861.099609375,318100,16.40999984741211,0.010495848035002808,0.009614212875597383,MID,NEUTRAL
2019-05-30,11865.2998046875,11968.5498046875,11859.400390625,11945.900390625,421200,15.609999656677246,0.024779047081136207,0.018861842736518808,MID,NEUTRAL
2019-05-31,11999.7998046875,12039.25,11829.4501953125,11922.7998046875,438900,16.06999969482422,0.0066446752313875646,0.01797688784712581,MID,NEUTRAL
2019-06-03,11953.75,12103.0498046875,11920.099609375,12088.5498046875,315300,15.970000267028809,0.013736120647183325,0.04227360202509001,MID,BULL
2019-06-04,12052.650390625,12095.2001953125,12005.849609375,12021.650390625,289200,15.630000114440918,0.007787940113171965,0.04555179486743932,MID,BULL
2019-06-06,12039.7998046875,12039.7998046875,11830.25,11843.75,415200,15.529999732971191,-0.001462731951200169,0.04263408847792194,MID,BULL
2019-06-07,11865.2001953125,11897.5,11769.5,11870.650390625,302500,14.859999656677246,-0.006299232166631419,0.05033274308235103,LOW,BULL
2019-06-10,11934.900390625,11975.0498046875,11871.75,11922.7001953125,303300,14.979999542236328,-8.354528854948029e-06,0.05708001510702454,LOW,BULL
2019-06-11,11959.849609375,12000.349609375,11904.349609375,11965.599609375,332200,14.489999771118164,-0.01017079776308849,0.07332119981180396,LOW,BULL
2019-06-12,11962.4501953125,11962.4501953125,11866.349609375,11906.2001953125,283700,14.119999885559082,-0.009603522940788034,0.06096483285426402,LOW,BULL
2019-06-13,11873.900390625,11931.349609375,11817.0498046875,11914.0498046875,447900,13.65999984741211,0.005935603562005287,0.06785424439253385,LOW,BULL
2019-06-14,11910.099609375,11911.849609375,11797.7001953125,11823.2998046875,390300,13.899999618530273,-0.003988878821239328,0.05029716489680558,LOW,BULL
2019-06-17,11844.0,11844.0498046875,11657.75,11672.150390625,295500,14.649999618530273,-0.02101451857239567,0.02323104289199085,LOW,NEUTRAL
2019-06-18,11677.0498046875,11727.2001953125,11641.150390625,11691.5,365500,14.600000381469727,-0.02290730246065098,-0.011561304504047465,LOW,NEUTRAL
2019-06-19,11744.4501953125,11802.5,11625.099609375,11691.4501953125,446900,14.729999542236328,-0.018036820856124014,-0.0015073246151539044,LOW,NEUTRAL
2019-06-20,11653.650390625,11843.5,11635.0498046875,11831.75,442000,14.0,-0.00690779424601029,0.007995434128062362,LOW,NEUTRAL
2019-06-21,11827.599609375,11827.9501953125,11705.099609375,11724.099609375,468400,14.609999656677246,-0.008390229204301436,0.005751867394487631,LOW,NEUTRAL
2019-06-24,11725.7998046875,11754.0,11670.2001953125,11699.650390625,277600,15.220000267028809,0.002356035441600124,-0.012195880101824152,MID,NEUTRAL
2019-06-25,11681.0,11814.400390625,11651.0,11796.4501953125,300500,15.010000228881836,0.008976623642175996,-0.010759119032893727,MID,NEUTRAL
2019-06-26,11768.150390625,11871.849609375,11757.5498046875,11847.5498046875,327900,14.75,0.013351603673390722,-0.006807100099549435,LOW,NEUTRAL
2019-06-27,11860.849609375,11911.150390625,11821.0498046875,11841.5498046875,480200,14.649999618530273,0.000828263332769863,-0.0016482286913810373,LOW,NEUTRAL
2019-06-28,11861.150390625,11871.7001953125,11775.5,11788.849609375,303900,14.949999809265137,0.00552281216957784,-0.013146834990625855,LOW,NEUTRAL
2019-07-01,11839.900390625,11884.650390625,11830.7998046875,11865.599609375,278400,14.600000381469727,0.014184117747909397,-0.004797547241379596,LOW,NEUTRAL
2019-07-02,11890.2998046875,11917.4501953125,11814.7001953125,11910.2998046875,363200,14.25,0.009651175352754837,-0.014745358449107071,LOW,NEUTRAL
2019-07-03,11932.150390625,11945.2001953125,11887.0498046875,11916.75,340500,13.699999809265137,0.005840886635067877,-0.008725955856011769,LOW,NEUTRAL
2019-07-04,11928.7998046875,11969.25,11923.650390625,11946.75,333600,13.529999732971191,0.008883988755496786,0.008696569920844333,LOW,NEUTRAL
2019-07-05,11964.75,11981.75,11797.900390625,11811.150390625,530700,13.069999694824219,0.001891684260037163,-0.005012362258346892,LOW,NEUTRAL
2019-07-08,11770.400390625,11771.900390625,11523.2998046875,11558.599609375,464000,13.850000381469727,-0.025873113041623208,-0.03053843340627227,LOW,BEAR
2019-07-09,11531.599609375,11582.5498046875,11461.0,11555.900390625,442500,13.6899995803833,-0.029755708913642986,-0.03423975664612766,LOW,BEAR
